palavra,canonicidade,tonicidade
vegete,True,paroxítona
vegetemo,True,paroxítona
vegeto,True,paroxítona
vegetá,True,oxítona
veira,False,paroxítona
veja,True,paroxítona
vejamo,True,paroxítona
vejas,False,paroxítona
vejo,True,paroxítona
vela,True,paroxítona
velada,True,paroxítona
velado,True,paroxítona
velai,False,oxítona
velamo,True,paroxítona
velando,False,paroxítona
velar,False,oxítona
velara,True,paroxítona
velaremo,True,paroxítona
velarmo,False,paroxítona
velará,True,oxítona
velas,False,paroxítona
velasse,False,paroxítona
velaste,False,paroxítona
velava,True,paroxítona
vele,True,paroxítona
velei,False,oxítona
veleiro,False,paroxítona
veleja,True,paroxítona
velejada,True,paroxítona
velejado,True,paroxítona
velejamo,True,paroxítona
velejara,True,paroxítona
velejaremo,True,paroxítona
velejará,True,oxítona
velejava,True,paroxítona
veleje,True,paroxítona
velejemo,True,paroxítona
velejo,True,paroxítona
velejá,True,oxítona
velemo,True,paroxítona
veles,False,paroxítona
velha,False,paroxítona
velhaca,False,paroxítona
velhaco,False,paroxítona
velhas,False,paroxítona
velhice,False,paroxítona
velhinha,False,paroxítona
velhinho,False,paroxítona
velho,False,paroxítona
velhos,False,paroxítona
velo,True,paroxítona
velocidade,True,paroxítona
velou,False,oxítona
veloz,False,oxítona
veludo,True,paroxítona
velá,True,oxítona
vemo,True,paroxítona
vemos,False,paroxítona
venal,False,oxítona
vence,False,paroxítona
vencemo,False,paroxítona
vencendo,False,paroxítona
vencer,False,oxítona
vencera,False,paroxítona
vencerei,False,oxítona
vencermo,False,paroxítona
vencerá,False,oxítona
vencerão,False,paroxítona
vences,False,paroxítona
vencesse,False,paroxítona
venceste,False,paroxítona
venci,False,oxítona
vencida,False,paroxítona
vencido,False,paroxítona
vencê,False,oxítona
venda,False,paroxítona
vendada,False,paroxítona
vendado,False,paroxítona
vendamo,False,paroxítona
vendando,False,paroxítona
vendar,False,oxítona
vendara,False,paroxítona
vendarei,False,oxítona
vendarmo,False,paroxítona
vendará,False,oxítona
vendarão,False,paroxítona
vendas,False,paroxítona
vendasse,False,paroxítona
vendaste,False,paroxítona
vendava,False,paroxítona
vende,False,paroxítona
vendemo,False,paroxítona
vendendo,False,paroxítona
vender,False,oxítona
vendera,False,paroxítona
venderei,False,oxítona
vendermo,False,paroxítona
venderá,False,oxítona
venderão,False,paroxítona
vendes,False,paroxítona
vendesse,False,paroxítona
vendeste,False,paroxítona
vendi,False,oxítona
vendida,False,paroxítona
vendido,False,paroxítona
vendo,False,paroxítona
vendá,False,oxítona
vendê,False,oxítona
veneno,True,paroxítona
venenosa,True,paroxítona
venenoso,True,paroxítona
venera,True,paroxítona
venerada,True,paroxítona
venerado,True,paroxítona
veneradora,True,paroxítona
veneramo,True,paroxítona
venerara,True,paroxítona
veneraremo,True,paroxítona
venerará,True,oxítona
venerava,True,paroxítona
venere,True,paroxítona
veneremo,True,paroxítona
venero,True,paroxítona
venerá,True,oxítona
venha,False,paroxítona
venhamo,False,paroxítona
venhas,False,paroxítona
venho,False,paroxítona
venosa,True,paroxítona
venoso,True,paroxítona
venta,False,paroxítona
ventada,False,paroxítona
ventado,False,paroxítona
ventamo,False,paroxítona
ventando,False,paroxítona
ventar,False,oxítona
ventara,False,paroxítona
ventarei,False,oxítona
ventarmo,False,paroxítona
ventará,False,oxítona
ventarão,False,paroxítona
ventas,False,paroxítona
ventasse,False,paroxítona
ventaste,False,paroxítona
ventava,False,paroxítona
vente,False,paroxítona
ventemo,False,paroxítona
ventes,False,paroxítona
ventila,False,paroxítona
ventilai,False,oxítona
ventile,False,paroxítona
ventilei,False,oxítona
ventilo,False,paroxítona
ventilou,False,oxítona
ventilá,False,oxítona
vento,False,paroxítona
ventos,False,paroxítona
ventosa,False,paroxítona
ventoso,False,paroxítona
ventura,False,paroxítona
ventá,False,oxítona
vença,False,paroxítona
vençamo,False,paroxítona
venças,False,paroxítona
venço,False,paroxítona
veracidade,True,paroxítona
verba,False,paroxítona
verbal,False,oxítona
verbas,False,paroxítona
verbete,False,paroxítona
verbo,False,paroxítona
verbos,False,paroxítona
verdade,False,paroxítona
verde,False,paroxítona
verdes,False,paroxítona
verdinha,False,paroxítona
verdinho,False,paroxítona
verdugo,False,paroxítona
verdura,False,paroxítona
vereda,True,paroxítona
veredito,True,paroxítona
verei,False,oxítona
veremo,True,paroxítona
veres,False,paroxítona
verga,False,paroxítona
vergada,False,paroxítona
vergado,False,paroxítona
vergas,False,paroxítona
vergasta,False,paroxítona
vergaste,False,paroxítona
vergasto,False,paroxítona
vergastá,False,oxítona
vergonha,False,paroxítona
verifica,True,paroxítona
verificada,True,paroxítona
verificado,True,paroxítona
verificadora,True,paroxítona
verificamo,True,paroxítona
verificara,True,paroxítona
verificaremo,True,paroxítona
verificará,True,oxítona
verificava,True,paroxítona
verifico,True,paroxítona
verificá,True,oxítona
verme,False,paroxítona
vermelha,False,paroxítona
vermelho,False,paroxítona
vermes,False,paroxítona
vermos,False,paroxítona
verniz,False,oxítona
verruga,False,paroxítona
versa,False,paroxítona
versada,False,paroxítona
versado,False,paroxítona
versamo,False,paroxítona
versando,False,paroxítona
versar,False,oxítona
versara,False,paroxítona
versarei,False,oxítona
versarmo,False,paroxítona
versará,False,oxítona
versarão,False,paroxítona
versas,False,paroxítona
versasse,False,paroxítona
versaste,False,paroxítona
versava,False,paroxítona
verse,False,paroxítona
versemo,False,paroxítona
verses,False,paroxítona
verso,False,paroxítona
versos,False,paroxítona
versá,False,oxítona
verta,False,paroxítona
vertamo,False,paroxítona
vertas,False,paroxítona
verte,False,paroxítona
vertemo,False,paroxítona
vertendo,False,paroxítona
vertente,False,paroxítona
verter,False,oxítona
vertera,False,paroxítona
verterei,False,oxítona
vertermo,False,paroxítona
verterá,False,oxítona
verterão,False,paroxítona
vertes,False,paroxítona
vertesse,False,paroxítona
verteste,False,paroxítona
verti,False,oxítona
vertida,False,paroxítona
vertido,False,paroxítona
verto,False,paroxítona
vertê,False,oxítona
verá,True,oxítona
verás,False,oxítona
verão,False,paroxítona
verídica,True,proparoxítona
verídico,True,proparoxítona
verões,False,paroxítona
vesga,False,paroxítona
vesgas,False,paroxítona
vesgo,False,paroxítona
vesgos,False,paroxítona
vespa,False,paroxítona
vespas,False,paroxítona
veste,False,paroxítona
vestes,False,paroxítona
vesti,False,oxítona
vestida,False,paroxítona
vestido,False,paroxítona
vestimo,False,paroxítona
vestindo,False,paroxítona
vestir,False,oxítona
vestira,False,paroxítona
vestirei,False,oxítona
vestirmo,False,paroxítona
vestirá,False,oxítona
vestirão,False,paroxítona
vestisse,False,paroxítona
vestiste,False,paroxítona
vesícula,True,proparoxítona
veta,True,paroxítona
vetada,True,paroxítona
vetado,True,paroxítona
vetai,False,oxítona
vetamo,True,paroxítona
vetando,False,paroxítona
vetar,False,oxítona
vetara,True,paroxítona
vetaremo,True,paroxítona
vetarmo,False,paroxítona
vetará,True,oxítona
vetas,False,paroxítona
vetasse,False,paroxítona
vetaste,False,paroxítona
vetava,True,paroxítona
vete,True,paroxítona
vetei,False,oxítona
vetemo,True,paroxítona
veterana,True,paroxítona
veterano,True,paroxítona
vetes,False,paroxítona
veto,True,paroxítona
vetor,False,oxítona
vetoriza,True,paroxítona
vetorizada,True,paroxítona
vetorizado,True,paroxítona
vetorizamo,True,paroxítona
vetorizara,True,paroxítona
vetorizaremo,True,paroxítona
vetorizará,True,oxítona
vetorizava,True,paroxítona
vetorize,True,paroxítona
vetorizemo,True,paroxítona
vetorizo,True,paroxítona
vetorizá,True,oxítona
vetou,False,oxítona
vetusta,False,paroxítona
vetusto,False,paroxítona
vetá,True,oxítona
vexa,True,paroxítona
vexada,True,paroxítona
vexado,True,paroxítona
vexai,False,oxítona
vexame,True,paroxítona
vexamo,True,paroxítona
vexando,False,paroxítona
vexar,False,oxítona
vexara,True,paroxítona
vexaremo,True,paroxítona
vexarmo,False,paroxítona
vexará,True,oxítona
vexas,False,paroxítona
vexasse,False,paroxítona
vexaste,False,paroxítona
vexava,True,paroxítona
vexe,True,paroxítona
vexei,False,oxítona
vexemo,True,paroxítona
vexes,False,paroxítona
vexo,True,paroxítona
vexou,False,oxítona
vexá,True,oxítona
vezes,False,paroxítona
viaja,False,paroxítona
viaje,False,paroxítona
viajo,False,paroxítona
viajá,False,oxítona
vias,False,paroxítona
vibra,False,paroxítona
vibrada,False,paroxítona
vibrado,False,paroxítona
vibramo,False,paroxítona
vibrando,False,paroxítona
vibrante,False,paroxítona
vibrar,False,oxítona
vibrara,False,paroxítona
vibrarei,False,oxítona
vibrarmo,False,paroxítona
vibrará,False,oxítona
vibrarão,False,paroxítona
vibras,False,paroxítona
vibrasse,False,paroxítona
vibraste,False,paroxítona
vibrava,False,paroxítona
vibração,False,paroxítona
vibre,False,paroxítona
vibremo,False,paroxítona
vibres,False,paroxítona
vibro,False,paroxítona
vibrá,False,oxítona
vice,True,paroxítona
viceja,True,paroxítona
vicejada,True,paroxítona
vicejado,True,paroxítona
vicejamo,True,paroxítona
vicejara,True,paroxítona
vicejaremo,True,paroxítona
vicejará,True,oxítona
vicejava,True,paroxítona
viceje,True,paroxítona
vicejemo,True,paroxítona
vicejo,True,paroxítona
vicejá,True,oxítona
viciada,False,paroxítona
viciado,False,paroxítona
viciamo,False,paroxítona
viciara,False,paroxítona
viciará,False,oxítona
viciava,False,paroxítona
viciemo,False,paroxítona
viciosa,False,paroxítona
vicioso,False,paroxítona
vida,True,paroxítona
vidas,False,paroxítona
videira,False,paroxítona
vidente,False,paroxítona
vidra,False,paroxítona
vidrada,False,paroxítona
vidrado,False,paroxítona
vidramo,False,paroxítona
vidrando,False,paroxítona
vidrar,False,oxítona
vidrara,False,paroxítona
vidrarei,False,oxítona
vidrarmo,False,paroxítona
vidrará,False,oxítona
vidrarão,False,paroxítona
vidras,False,paroxítona
vidrasse,False,paroxítona
vidraste,False,paroxítona
vidrava,False,paroxítona
vidraça,False,paroxítona
vidre,False,paroxítona
vidremo,False,paroxítona
vidres,False,paroxítona
vidro,False,paroxítona
vidros,False,paroxítona
vidrá,False,oxítona
viela,False,paroxítona
viemo,False,paroxítona
vier,False,oxítona
viera,False,paroxítona
viermo,False,paroxítona
viesse,False,paroxítona
vieste,False,paroxítona
viga,True,paroxítona
vigas,False,paroxítona
vigente,False,paroxítona
vigiada,False,paroxítona
vigiado,False,paroxítona
vigiamo,False,paroxítona
vigiara,False,paroxítona
vigiará,False,oxítona
vigiava,False,paroxítona
vigiemo,False,paroxítona
vigor,False,oxítona
vigora,True,paroxítona
vigorada,True,paroxítona
vigorado,True,paroxítona
vigoramo,True,paroxítona
vigorara,True,paroxítona
vigoraremo,True,paroxítona
vigorará,True,oxítona
vigorava,True,paroxítona
vigore,True,paroxítona
vigoremo,True,paroxítona
vigoro,True,paroxítona
vigorosa,True,paroxítona
vigoroso,True,paroxítona
vigorá,True,oxítona
vigésima,True,proparoxítona
vigésimo,True,proparoxítona
vila,True,paroxítona
vilarejo,True,paroxítona
vilas,False,paroxítona
vileza,True,paroxítona
vilosidade,True,paroxítona
vilão,False,paroxítona
vilões,False,paroxítona
vimo,True,paroxítona
vimos,False,paroxítona
vinagre,False,paroxítona
vinca,False,paroxítona
vincada,False,paroxítona
vincado,False,paroxítona
vincamo,False,paroxítona
vincando,False,paroxítona
vincar,False,oxítona
vincara,False,paroxítona
vincarei,False,oxítona
vincarmo,False,paroxítona
vincará,False,oxítona
vincarão,False,paroxítona
vincas,False,paroxítona
vincasse,False,paroxítona
vincaste,False,paroxítona
vincava,False,paroxítona
vinco,False,paroxítona
vincos,False,paroxítona
vincula,False,paroxítona
vinculai,False,oxítona
vincule,False,paroxítona
vinculei,False,oxítona
vinculo,False,paroxítona
vinculou,False,oxítona
vinculá,False,oxítona
vincá,False,oxítona
vinda,False,paroxítona
vindas,False,paroxítona
vinde,False,paroxítona
vindes,False,paroxítona
vindica,False,paroxítona
vindicai,False,oxítona
vindico,False,paroxítona
vindicou,False,oxítona
vindicá,False,oxítona
vindo,False,paroxítona
vindos,False,paroxítona
vinga,False,paroxítona
vingada,False,paroxítona
vingado,False,paroxítona
vingamo,False,paroxítona
vingando,False,paroxítona
vingança,False,paroxítona
vingar,False,oxítona
vingara,False,paroxítona
vingarei,False,oxítona
vingarmo,False,paroxítona
vingará,False,oxítona
vingarão,False,paroxítona
vingas,False,paroxítona
vingasse,False,paroxítona
vingaste,False,paroxítona
vingava,False,paroxítona
vingo,False,paroxítona
vinguei,False,oxítona
vinguemo,False,paroxítona
vingá,False,oxítona
vinha,False,paroxítona
vinhas,False,paroxítona
vinhedo,False,paroxítona
vinheta,False,paroxítona
vinho,False,paroxítona
vinhos,False,paroxítona
vinhosa,False,paroxítona
vinhoso,False,paroxítona
vinhoto,False,paroxítona
vinquei,False,oxítona
vinquemo,False,paroxítona
vinte,False,paroxítona
vintena,False,paroxítona
vintém,False,oxítona
vinícola,True,proparoxítona
viola,False,paroxítona
viole,False,paroxítona
violo,False,paroxítona
violá,False,oxítona
vira,True,paroxítona
virada,True,paroxítona
virado,True,paroxítona
virai,False,oxítona
viral,False,oxítona
viramo,True,paroxítona
virando,False,paroxítona
virar,False,oxítona
virara,True,paroxítona
viraremo,True,paroxítona
virarmo,False,paroxítona
virará,True,oxítona
viras,False,paroxítona
virasse,False,paroxítona
viraste,False,paroxítona
virava,True,paroxítona
virdes,False,paroxítona
vire,True,paroxítona
virei,False,oxítona
viremo,True,paroxítona
vires,False,paroxítona
viril,False,oxítona
virilha,False,paroxítona
virilidade,True,paroxítona
viriliza,True,paroxítona
virilizada,True,paroxítona
virilizado,True,paroxítona
virilizamo,True,paroxítona
virilizara,True,paroxítona
virilizaremo,True,paroxítona
virilizará,True,oxítona
virilizava,True,paroxítona
virilize,True,paroxítona
virilizemo,True,paroxítona
virilizo,True,paroxítona
virilizá,True,oxítona
virmo,False,paroxítona
virmos,False,paroxítona
viro,True,paroxítona
virose,True,paroxítona
virou,False,oxítona
virtude,False,paroxítona
virá,True,oxítona
virás,False,oxítona
virão,False,paroxítona
visa,True,paroxítona
visada,True,paroxítona
visado,True,paroxítona
visai,False,oxítona
visamo,True,paroxítona
visando,False,paroxítona
visar,False,oxítona
visara,True,paroxítona
visaremo,True,paroxítona
visarmo,False,paroxítona
visará,True,oxítona
visas,False,paroxítona
visasse,False,paroxítona
visaste,False,paroxítona
visava,True,paroxítona
viscosa,False,paroxítona
viscoso,False,paroxítona
vise,True,paroxítona
visei,False,oxítona
viseira,False,paroxítona
visemo,True,paroxítona
vises,False,paroxítona
visibilidade,True,paroxítona
visita,True,paroxítona
visitada,True,paroxítona
visitado,True,paroxítona
visitamo,True,paroxítona
visitara,True,paroxítona
visitaremo,True,paroxítona
visitará,True,oxítona
visitava,True,paroxítona
visite,True,paroxítona
visitemo,True,paroxítona
visito,True,paroxítona
visitá,True,oxítona
vislumbra,False,paroxítona
vislumbre,False,paroxítona
vislumbro,False,paroxítona
vislumbrá,False,oxítona
viso,True,paroxítona
visou,False,oxítona
visse,False,paroxítona
visses,False,paroxítona
vista,False,paroxítona
vistas,False,paroxítona
viste,False,paroxítona
vistes,False,paroxítona
visto,False,paroxítona
vistoriá,False,oxítona
vistos,False,paroxítona
vistosa,False,paroxítona
vistoso,False,paroxítona
visá,True,oxítona
visão,False,paroxítona
visões,False,paroxítona
vital,False,oxítona
vitalidade,True,paroxítona
vitaliza,True,paroxítona
vitalizada,True,paroxítona
vitalizado,True,paroxítona
vitalizamo,True,paroxítona
vitalizara,True,paroxítona
