palavra,canonicidade,tonicidade
saneamo,False,paraxítona
saneara,False,paraxítona
saneará,False,oxítona
saneava,False,paraxítona
saneemo,False,paraxítona
sanei,False,oxítona
sanemo,True,paraxítona
sanes,False,paraxítona
sanfona,False,paraxítona
sangrarei,False,oxítona
sangrarão,False,paraxítona
sanha,False,paraxítona
sanhuda,False,paraxítona
sanhudo,False,paraxítona
sanidade,True,paraxítona
sano,True,paraxítona
sanou,False,oxítona
santa,False,paraxítona
santas,False,paraxítona
santinha,False,paraxítona
santinho,False,paraxítona
santo,False,paraxítona
santos,False,paraxítona
saná,True,oxítona
sapata,True,paraxítona
sapato,True,paraxítona
sapeca,True,paraxítona
sapecada,True,paraxítona
sapecado,True,paraxítona
sapinho,False,paraxítona
sapo,True,paraxítona
sapos,False,paraxítona
sapé,True,oxítona
saqueada,False,paraxítona
saqueado,False,paraxítona
saqueamo,False,paraxítona
saqueara,False,paraxítona
saqueará,False,oxítona
saqueava,False,paraxítona
saqueemo,False,paraxítona
saquei,False,oxítona
saquemo,False,paraxítona
sara,True,paraxítona
sarada,True,paraxítona
sarado,True,paraxítona
sarai,False,oxítona
saramo,True,paraxítona
sarampo,False,paraxítona
sarando,False,paraxítona
sarar,False,oxítona
sarara,True,paraxítona
sararemo,True,paraxítona
sararmo,False,paraxítona
sarará,True,oxítona
saras,False,paraxítona
sarasse,False,paraxítona
saraste,False,paraxítona
sarava,True,paraxítona
sarcasmo,False,paraxítona
sarcoma,False,paraxítona
sarda,False,paraxítona
sardas,False,paraxítona
sardenta,False,paraxítona
sardento,False,paraxítona
sardinha,False,paraxítona
sare,True,paraxítona
sarei,False,oxítona
saremo,True,paraxítona
sares,False,paraxítona
sargento,False,paraxítona
sariema,False,paraxítona
sarilho,False,paraxítona
sarjeta,False,paraxítona
sarmento,False,paraxítona
sarna,False,paraxítona
sarnenta,False,paraxítona
sarnento,False,paraxítona
saro,True,paraxítona
sarou,False,oxítona
sarrafo,False,paraxítona
sarro,False,paraxítona
sarros,False,paraxítona
sará,True,oxítona
sarça,False,paraxítona
sarças,False,paraxítona
satiriza,True,paraxítona
satirizada,True,paraxítona
satirizado,True,paraxítona
satirizamo,True,paraxítona
satirizara,True,paraxítona
satirizaremo,True,paraxítona
satirizará,True,oxítona
satirizava,True,paraxítona
satirize,True,paraxítona
satirizemo,True,paraxítona
satirizo,True,paraxítona
satirizá,True,oxítona
satura,True,paraxítona
saturada,True,paraxítona
saturado,True,paraxítona
saturamo,True,paraxítona
saturara,True,paraxítona
saturaremo,True,paraxítona
saturará,True,oxítona
saturava,True,paraxítona
sature,True,paraxítona
saturemo,True,paraxítona
saturo,True,paraxítona
saturá,True,oxítona
satânica,True,proparoxítona
satânico,True,proparoxítona
satélite,True,proparoxítona
satírica,True,proparoxítona
satírico,True,proparoxítona
saudá,False,oxítona
sauna,False,paraxítona
savana,True,paraxítona
saxofone,True,paraxítona
saxão,False,paraxítona
sazona,True,paraxítona
sazonada,True,paraxítona
sazonado,True,paraxítona
sazonamo,True,paraxítona
sazonara,True,paraxítona
sazonaremo,True,paraxítona
sazonará,True,oxítona
sazonava,True,paraxítona
sazone,True,paraxítona
sazonemo,True,paraxítona
sazono,True,paraxítona
sazoná,True,oxítona
saís,False,oxítona
saísse,False,paraxítona
saíste,False,paraxítona
seara,False,paraxítona
sebe,True,paraxítona
sebenta,False,paraxítona
sebento,False,paraxítona
sebes,False,paraxítona
sebo,True,paraxítona
sebos,False,paraxítona
sebosa,True,paraxítona
seboso,True,paraxítona
seca,True,paraxítona
secada,True,paraxítona
secado,True,paraxítona
secadora,True,paraxítona
secai,False,oxítona
secamo,True,paraxítona
secando,False,paraxítona
secar,False,oxítona
secara,True,paraxítona
secaremo,True,paraxítona
secarmo,False,paraxítona
secará,True,oxítona
secas,False,paraxítona
secasse,False,paraxítona
secaste,False,paraxítona
secava,True,paraxítona
seco,True,paraxítona
secos,False,paraxítona
secou,False,oxítona
secreta,False,paraxítona
secretai,False,oxítona
secrete,False,paraxítona
secretei,False,oxítona
secreto,False,paraxítona
secretou,False,oxítona
secretá,False,oxítona
secreção,False,paraxítona
seculariza,True,paraxítona
secularizada,True,paraxítona
secularizado,True,paraxítona
secularizamo,True,paraxítona
secularizara,True,paraxítona
secularizaremo,True,paraxítona
secularizará,True,oxítona
secularizava,True,paraxítona
secularize,True,paraxítona
secularizemo,True,paraxítona
secularizo,True,paraxítona
secularizá,True,oxítona
secunda,False,paraxítona
secunde,False,paraxítona
secundo,False,paraxítona
secundá,False,oxítona
secura,True,paraxítona
secá,True,oxítona
seda,True,paraxítona
sedada,True,paraxítona
sedado,True,paraxítona
sedas,False,paraxítona
sedativo,True,paraxítona
sede,True,paraxítona
sedenta,False,paraxítona
sedento,False,paraxítona
sedes,False,paraxítona
sediada,False,paraxítona
sediado,False,paraxítona
sediamo,False,paraxítona
sediara,False,paraxítona
sediará,False,oxítona
sediava,False,paraxítona
sediemo,False,paraxítona
sedosa,True,paraxítona
sedoso,True,paraxítona
sedutora,True,paraxítona
seduz,False,oxítona
seduza,True,paraxítona
seduzamo,True,paraxítona
seduze,True,paraxítona
seduzi,True,oxítona
seduzida,True,paraxítona
seduzido,True,paraxítona
seduzimo,True,paraxítona
seduzira,True,paraxítona
seduziremo,True,paraxítona
seduzirá,True,oxítona
seduzo,True,paraxítona
segmenta,False,paraxítona
segmente,False,paraxítona
segmento,False,paraxítona
segmentá,False,oxítona
segreda,False,paraxítona
segredai,False,oxítona
segrede,False,paraxítona
segredei,False,oxítona
segredo,False,paraxítona
segredou,False,oxítona
segredá,False,oxítona
segrega,False,paraxítona
segregai,False,oxítona
segrego,False,paraxítona
segregou,False,oxítona
segregá,False,oxítona
seguida,False,paraxítona
seguido,False,paraxítona
seguimo,False,paraxítona
seguira,False,paraxítona
seguirá,False,oxítona
seguiu,False,oxítona
segunda,False,paraxítona
segundo,False,paraxítona
segura,True,paraxítona
segurada,True,paraxítona
segurado,True,paraxítona
seguradora,True,paraxítona
seguramo,True,paraxítona
segurara,True,paraxítona
seguraremo,True,paraxítona
segurará,True,oxítona
segurava,True,paraxítona
segure,True,paraxítona
seguremo,True,paraxítona
seguridade,True,paraxítona
seguro,True,paraxítona
segurá,True,oxítona
seira,False,paraxítona
seita,False,paraxítona
seiva,False,paraxítona
seixo,False,paraxítona
seja,True,paraxítona
sejamo,True,paraxítona
sejas,False,paraxítona
sela,True,paraxítona
selada,True,paraxítona
selado,True,paraxítona
selai,False,oxítona
selamo,True,paraxítona
selando,False,paraxítona
selar,False,oxítona
selara,True,paraxítona
selaremo,True,paraxítona
selarmo,False,paraxítona
selará,True,oxítona
selas,False,paraxítona
selasse,False,paraxítona
selaste,False,paraxítona
selava,True,paraxítona
sele,True,paraxítona
selei,False,oxítona
selemo,True,paraxítona
selenita,True,paraxítona
seles,False,paraxítona
seleta,True,paraxítona
seletiva,True,paraxítona
seletividade,True,paraxítona
seletivo,True,paraxítona
seleto,True,paraxítona
selim,False,oxítona
selo,True,paraxítona
selos,False,paraxítona
selou,False,oxítona
selva,False,paraxítona
selvas,False,paraxítona
selá,True,oxítona
semana,True,paraxítona
semeada,False,paraxítona
semeado,False,paraxítona
semeamo,False,paraxítona
semeara,False,paraxítona
semeará,False,oxítona
semeava,False,paraxítona
semeemo,False,paraxítona
semente,False,paraxítona
semita,True,paraxítona
semáforo,True,proparoxítona
semítica,True,proparoxítona
semítico,True,proparoxítona
senado,True,paraxítona
senadora,True,paraxítona
senda,False,paraxítona
sendal,False,oxítona
sendas,False,paraxítona
sendo,False,paraxítona
senegalesa,True,paraxítona
senha,False,paraxítona
senhas,False,paraxítona
senhor,False,oxítona
senhora,False,paraxítona
seno,True,paraxítona
senos,False,paraxítona
sensata,False,paraxítona
sensato,False,paraxítona
sensação,False,paraxítona
senso,False,paraxítona
sensor,False,oxítona
sensora,False,paraxítona
senta,False,paraxítona
sentada,False,paraxítona
sentado,False,paraxítona
sentamo,False,paraxítona
sentando,False,paraxítona
sentar,False,oxítona
sentara,False,paraxítona
sentarei,False,oxítona
sentarmo,False,paraxítona
sentará,False,oxítona
sentarão,False,paraxítona
sentas,False,paraxítona
sentasse,False,paraxítona
sentaste,False,paraxítona
sentava,False,paraxítona
sente,False,paraxítona
sentemo,False,paraxítona
sentença,False,paraxítona
sentes,False,paraxítona
senti,False,oxítona
sentida,False,paraxítona
sentido,False,paraxítona
sentimo,False,paraxítona
sentindo,False,paraxítona
sentir,False,oxítona
sentira,False,paraxítona
sentirei,False,oxítona
sentirmo,False,paraxítona
sentirá,False,oxítona
sentirão,False,paraxítona
sentisse,False,paraxítona
sentiste,False,paraxítona
sento,False,paraxítona
sentá,False,oxítona
senzala,False,paraxítona
senão,False,paraxítona
senões,False,paraxítona
separa,True,paraxítona
separada,True,paraxítona
separado,True,paraxítona
separadora,True,paraxítona
separamo,True,paraxítona
separara,True,paraxítona
separaremo,True,paraxítona
separará,True,oxítona
separata,True,paraxítona
separava,True,paraxítona
separe,True,paraxítona
separemo,True,paraxítona
separo,True,paraxítona
separá,True,oxítona
sepse,False,paraxítona
septal,False,oxítona
septo,False,paraxítona
septos,False,paraxítona
sepulta,False,paraxítona
sepulte,False,paraxítona
sepulto,False,paraxítona
sepultá,False,oxítona
sequei,False,oxítona
sequemo,False,paraxítona
sequiosa,False,paraxítona
sequioso,False,paraxítona
seqüela,False,paraxítona
seqüestra,False,paraxítona
seqüestre,False,paraxítona
seqüestro,False,paraxítona
seqüestrá,False,oxítona
serdes,False,paraxítona
serei,False,oxítona
serelepe,True,paraxítona
seremo,True,paraxítona
serena,True,paraxítona
serenada,True,paraxítona
serenado,True,paraxítona
serenamo,True,paraxítona
serenara,True,paraxítona
serenaremo,True,paraxítona
serenará,True,oxítona
serenata,True,paraxítona
serenava,True,paraxítona
serene,True,paraxítona
serenemo,True,paraxítona
serenidade,True,paraxítona
sereno,True,paraxítona
serená,True,oxítona
seres,False,paraxítona
seresta,False,paraxítona
seriada,False,paraxítona
seriado,False,paraxítona
seriamo,False,paraxítona
seriara,False,paraxítona
seriará,False,oxítona
seriava,False,paraxítona
seriemo,False,paraxítona
seringa,False,paraxítona
sermos,False,paraxítona
serosa,True,paraxítona
seroso,True,paraxítona
serotonino,True,paraxítona
serpeai,False,oxítona
serpeei,False,oxítona
serpeja,False,paraxítona
serpejai,False,oxítona
serpeje,False,paraxítona
serpejei,False,oxítona
serpejo,False,paraxítona
serpejou,False,oxítona
serpejá,False,oxítona
serpente,False,paraxítona
serpeou,False,oxítona
serra,False,paraxítona
serrada,False,paraxítona
serrado,False,paraxítona
serralha,False,paraxítona
serramo,False,paraxítona
serrana,False,paraxítona
serrando,False,paraxítona
serrano,False,paraxítona
serrar,False,oxítona
serrara,False,paraxítona
serrarei,False,oxítona
serrarmo,False,paraxítona
serrará,False,oxítona
serrarão,False,paraxítona
serras,False,paraxítona
serrasse,False,paraxítona
serraste,False,paraxítona
serrava,False,paraxítona
serração,False,paraxítona
serre,False,paraxítona
serremo,False,paraxítona
serres,False,paraxítona
serrilha,False,paraxítona
serrinha,False,paraxítona
serro,False,paraxítona
serrote,False,paraxítona
serrá,False,oxítona
serva,False,paraxítona
servas,False,paraxítona
serve,False,paraxítona
servente,False,paraxítona
serves,False,paraxítona
servi,False,oxítona
servida,False,paraxítona
servido,False,paraxítona
servidão,False,paraxítona
servimo,False,paraxítona
servindo,False,paraxítona
servir,False,oxítona
servira,False,paraxítona
servirei,False,oxítona
servirmo,False,paraxítona
servirá,False,oxítona
servirão,False,paraxítona
servisse,False,paraxítona
serviste,False,paraxítona
serviço,False,paraxítona
servo,False,paraxítona
servos,False,paraxítona
será,True,oxítona
serás,False,oxítona
serão,False,paraxítona
sessenta,False,paraxítona
sesta,False,paraxítona
sestas,False,paraxítona
seta,True,paraxítona
setas,False,paraxítona
sete,True,paraxítona
setenta,False,paraxítona
setor,False,oxítona
setoriza,True,paraxítona
setorizada,True,paraxítona
setorizado,True,paraxítona
setorizamo,True,paraxítona
setorizara,True,paraxítona
setorizaremo,True,paraxítona
setorizará,True,oxítona
setorizava,True,paraxítona
setorize,True,paraxítona
setorizemo,True,paraxítona
setorizo,True,paraxítona
setorizá,True,oxítona
severa,True,paraxítona
severidade,True,paraxítona
severo,True,paraxítona
sexagésima,True,proparoxítona
sexagésimo,True,proparoxítona
sexo,True,paraxítona
sexos,False,paraxítona
sexta,False,paraxítona
sextas,False,paraxítona
sexteto,False,paraxítona
sexto,False,paraxítona
sextos,False,paraxítona
sexuada,False,paraxítona
sexuado,False,paraxítona
sexóloga,True,proparoxítona
sexólogo,True,proparoxítona
seção,False,paraxítona
seções,False,paraxítona
sibila,True,paraxítona
sibilada,True,paraxítona
sibilado,True,paraxítona
sibilamo,True,paraxítona
sibilara,True,paraxítona
sibilaremo,True,paraxítona
sibilará,True,oxítona
sibilava,True,paraxítona
sibile,True,paraxítona
sibilemo,True,paraxítona
sibilo,True,paraxítona
sibilá,True,oxítona
sida,True,paraxítona
sidas,False,paraxítona
sido,True,paraxítona
sidos,False,paraxítona
sifilítica,True,proparoxítona
sifilítico,True,proparoxítona
sifão,False,paraxítona
siga,True,paraxítona
sigamo,True,paraxítona
sigas,False,paraxítona
sigilo,True,paraxítona
sigilosa,True,paraxítona
sigiloso,True,paraxítona
sigla,False,paraxítona
siglas,False,paraxítona
sigma,False,paraxítona
signo,False,paraxítona
signos,False,paraxítona
sigo,True,paraxítona
silabada,True,paraxítona
silabado,True,paraxítona
silhar,False,oxítona
silicosa,True,paraxítona
silicoso,True,paraxítona
silo,True,paraxítona
silos,False,paraxítona
silva,False,paraxítona
silvada,False,paraxítona
silvado,False,paraxítona
silvamo,False,paraxítona
silvando,False,paraxítona
silvante,False,paraxítona
silvar,False,oxítona
silvara,False,paraxítona
silvarei,False,oxítona
silvarmo,False,paraxítona
silvará,False,oxítona
silvarão,False,paraxítona
silvas,False,paraxítona
silvasse,False,paraxítona
silvaste,False,paraxítona
silvava,False,paraxítona
silve,False,paraxítona
silvemo,False,paraxítona
silves,False,paraxítona
silvestre,False,paraxítona
silvo,False,paraxítona
silvos,False,paraxítona
silvá,False,oxítona
silábica,True,proparoxítona
silábico,True,proparoxítona
similaridade,True,paraxítona
simula,True,paraxítona
simulada,True,paraxítona
simulado,True,paraxítona
simuladora,True,paraxítona
simulamo,True,paraxítona
simulara,True,paraxítona
simularemo,True,paraxítona
simulará,True,oxítona
simulava,True,paraxítona
simule,True,paraxítona
simulemo,True,paraxítona
simulo,True,paraxítona
simulá,True,oxítona
sina,True,paraxítona
sinagoga,True,paraxítona
sinal,False,oxítona
sinaliza,True,paraxítona
sinalizada,True,paraxítona
sinalizado,True,paraxítona
sinalizamo,True,paraxítona
sinalizara,True,paraxítona
sinalizaremo,True,paraxítona
sinalizará,True,oxítona
sinalizava,True,paraxítona
sinalize,True,paraxítona
sinalizemo,True,paraxítona
sinalizo,True,paraxítona
sinalizá,True,oxítona
sinas,False,paraxítona
sincera,False,paraxítona
sincero,False,paraxítona
sineira,False,paraxítona
sineiro,False,paraxítona
sineta,True,paraxítona
singela,False,paraxítona
singelo,False,paraxítona
singrarei,False,oxítona
singrarão,False,paraxítona
sino,True,paraxítona
sinopse,False,paraxítona
sinos,False,paraxítona
sinta,False,paraxítona
sintagma,False,paraxítona
sintagmo,False,paraxítona
sintas,False,paraxítona
sintaxe,False,paraxítona
sinto,False,paraxítona
sintoma,False,paraxítona
sinuca,True,paraxítona
sinuosa,False,paraxítona
sinuoso,False,paraxítona
sinusite,True,paraxítona
sinônima,True,proparoxítona
sinônimo,True,proparoxítona
sirene,True,paraxítona
siri,True,oxítona
siririca,True,paraxítona
sirva,False,paraxítona
sirvas,False,paraxítona
sirvo,False,paraxítona
sisal,False,oxítona
sismo,False,paraxítona
sismos,False,paraxítona
siso,True,paraxítona
sistema,False,paraxítona
sisuda,True,paraxítona
sisudo,True,paraxítona
sita,True,paraxítona
sitas,False,paraxítona
